"user"	"date"	"oclc"	"name"	"state"	"ids"	"turn"	"status"	"distance"
"liddlea"	"2017-10-03"	"VVB"	"BARUCH COLLEGE"	"NY"	true	"0"	"Student"	"0"
"limar"	"2016-05-27"	"VQT"	"MONROE COMMUN COL LIBRARY"	"NY"	true	"10"	"Student"	"0"
"limar"	"2015-11-24"	"PMD"	"MARICOPA COMMUN COL DIST"	"AZ"	false	"11"	"Student"	"2150"
"limar"	"2016-03-17"	"VJM"	"ALBANY COL of PHARM AND HEALTH SCI"	"NY"	false	"3"	"Student"	"0"
"limar"	"2016-05-30"	"CTW"	"EASTERN CONNECTICUT STATE UNIVERSITY"	"CT"	false	"3"	"Student"	"0"
"limar"	"2015-06-04"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"6"	"Student"	"109"
"limar"	"2014-06-10"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"5"	"Student"	"133"
"limar"	"2015-02-23"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"15"	"Student"	"708"
"limar"	"2016-05-27"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"4"	"Student"	"21"
"limar"	"2016-03-17"	"IVU"	"VALPARAISO UNIVERSITY"	"IN"	false	"6"	"Student"	"0"
"limar"	"2015-06-11"	"CTB"	"CENTRAL CONNECTICUT STATE UNIVERSITY"	"CT"	false	"8"	"Student"	"0"
"limar"	"2015-06-04"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"12"	"Student"	"237"
"limar"	"2015-03-30"	"BTS"	"BATES COLLEGE"	"ME"	true	"6"	"Student"	"207"
"limar"	"2015-09-03"	"YSY"	"BROOME COMMUN COLLEGE"	"NY"	true	"10"	"Student"	"0"
"lockwoon"	"2016-05-25"	"SNN"	"SMITH COLLEGE"	"MA"	false	"10"	"Student"	"74"
"loewj"	"2015-05-13"	"IDU"	"DEPAUW UNIVERSITY"	"IN"	false	"7"	"Student"	"706"
"lombarj2"	"2017-04-17"	"VXN"	"NEW YORK STATE DEPT of HEALTH"	"NY"	false	"4"	"Student"	"17"
"longoa"	"2016-05-30"	"SNN"	"SMITH COLLEGE"	"MA"	false	"8"	"Student"	"74"
"loreej"	"2017-10-16"	"ZQM"	"SUNY at POTSDAM"	"NY"	true	"6"	"Student"	"0"
"lovelyc"	"2015-10-21"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"5"	"Student"	"2173"
"lovelyc"	"2015-12-08"	"DRU"	"DREW UNIV LIBRARY"	"NJ"	false	"8"	"Student"	"144"
"lovelyc"	"2015-04-27"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"6"	"Student"	"199"
"lowreye"	"2015-03-25"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Student"	"10"
"Lubranos"	"2017-04-17"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Student"	"10"
"ludlama"	"2016-04-04"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"7"	"Student"	"237"
"lukask"	"2015-02-23"	"OKD"	"OKLAHOMA DEPT of LIBRARY"	"OK"	false	"15"	"Student"	"0"
"lukask"	"2015-11-25"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"8"	"Student"	"186"
"lukask"	"2016-04-02"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"13"	"Student"	"186"
"lukask"	"2015-03-26"	"YEQ"	"KITSAP REG LIBRARY"	"WA"	false	"12"	"Student"	"0"
"lukask"	"2015-12-02"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"12"	"Student"	"186"
"lukask"	"2015-06-24"	"MNI"	"WINONA STATE UNIVERSITY"	"MN"	false	"17"	"Student"	"0"
"lukask"	"2015-03-11"	"ZVM"	"MOHAWK VAL COMMUN COLLEGE"	"NY"	true	"6"	"Student"	"0"
"lukask"	"2015-07-21"	"XMM"	"MORRISVILLE STATE COLLEGE"	"NY"	true	"6"	"Student"	"0"
"lukask"	"2015-03-12"	"XMM"	"MORRISVILLE STATE COLLEGE"	"NY"	true	"4"	"Student"	"0"
"lukask"	"2015-03-12"	"WKG"	"CARDINAL STRITCH UNIV LIBRARY"	"WI"	false	"8"	"Student"	"0"
"lukask"	"2015-12-02"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"3"	"Student"	"113"
"lukask"	"2015-06-02"	"OKD"	"OKLAHOMA DEPT of LIBRARY"	"OK"	false	"5"	"Student"	"0"
"lullos"	"2017-07-26"	"NOC"	"UNIVERSITY of N CAROLINA, CHAPEL HILL"	"NC"	false	"11"	"Faculty"	"0"
"lullos"	"2017-06-30"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"6"	"Faculty"	"109"
"lullos"	"2017-03-14"	"ORC"	"REED COL LIBRARY"	"OR"	false	"10"	"Faculty"	"2384"
"lullos"	"2013-10-30"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"4"	"Faculty"	"133"
"lullos"	"2016-03-16"	"ORC"	"REED COL LIBRARY"	"OR"	false	"8"	"Faculty"	"2384"
"lullos"	"2014-02-26"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"3"	"Faculty"	"116"
"lullos"	"2014-09-08"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"4"	"Faculty"	"352"
"lullos"	"2017-01-03"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2017-02-15"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"5"	"Faculty"	"136"
"lullos"	"2015-02-11"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"7"	"Faculty"	"116"
"lullos"	"2017-07-24"	"HDC"	"THE CLAREMONT COLLEGES"	"CA"	true	"16"	"Faculty"	"2415"
"lullos"	"2014-09-08"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"4"	"Faculty"	"352"
"lullos"	"2017-02-15"	"CSF"	"SAN FRANCISCO STATE UNIV LIBRARY"	"CA"	false	"15"	"Faculty"	"0"
"lullos"	"2016-04-13"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2014-04-16"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"6"	"Faculty"	"133"
"lullos"	"2016-06-20"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"lullos"	"2017-08-03"	"WAU"	"UNIVERSITY of WASHINGTON LIBRARY"	"WA"	false	"8"	"Faculty"	"0"
"lullos"	"2015-08-04"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"3"	"Faculty"	"37"
"lullos"	"2014-09-19"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Faculty"	"78"
"lullos"	"2015-08-14"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"5"	"Faculty"	"352"
"lullos"	"2017-07-06"	"MDY"	"MIDDLEBURY COLLEGE"	"VT"	true	"7"	"Faculty"	"91"
"lullos"	"2016-02-23"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"lullos"	"2016-11-11"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2016-03-03"	"CLU"	"UNIVERSITY of CALIFORNIA, LOS ANGELES"	"CA"	false	"27"	"Faculty"	"2453"
"lullos"	"2016-04-13"	"ORC"	"REED COL LIBRARY"	"OR"	false	"7"	"Faculty"	"2384"
"lullos"	"2016-03-24"	"CUY"	"UNIVERSITY of CALIFORNIA, BERKELEY"	"CA"	false	"9"	"Faculty"	"2533"
"lullos"	"2015-08-14"	"VA@"	"UNIVERSITY of VIRGINIA"	"VA"	false	"6"	"Faculty"	"0"
"lullos"	"2015-09-11"	"OWS"	"WILLAMETTE UNIVERSITY"	"OR"	false	"13"	"Faculty"	"2412"
"lullos"	"2016-04-08"	"DKB"	"DET KONGELIGE BIBLIOTEK, THE ROYAL LIBRARY"	"EU"	false	"10"	"Faculty"	"0"
"lullos"	"2016-05-10"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"5"	"Faculty"	"113"
"lullos"	"2017-06-21"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"2"	"Faculty"	"249"
"lullos"	"2017-07-24"	"PUL"	"PRINCETON UNIVERSITY"	"NJ"	false	"2"	"Faculty"	"175"
"lullos"	"2016-09-09"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"10"	"Faculty"	"701"
"lullos"	"2016-05-20"	"SLY"	"SHANGHAI LIBRARY"	"AS"	false	"13"	"Faculty"	"0"
"lullos"	"2015-03-04"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"18"	"Faculty"	"701"
"lullos"	"2017-07-24"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"6"	"Faculty"	"133"
"lullos"	"2016-08-23"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"3"	"Faculty"	"116"
"lullos"	"2016-03-16"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2017-07-24"	"ORC"	"REED COL LIBRARY"	"OR"	false	"13"	"Faculty"	"2384"
"lullos"	"2016-02-23"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2016-05-10"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"4"	"Faculty"	"136"
"lullos"	"2017-02-15"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"5"	"Faculty"	"206"
"lullos"	"2017-08-18"	"RRR"	"UNIVERSITY of ROCHESTER"	"NY"	true	"10"	"Faculty"	"0"
"lullos"	"2015-02-11"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"4"	"Faculty"	"139"
"lullos"	"2016-09-27"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"7"	"Faculty"	"438"
"lullos"	"2016-08-23"	"PAU"	"UNIVERSITY of PENNSYLVANIA"	"PA"	false	"7"	"Faculty"	"0"
"lullos"	"2017-01-03"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"lullos"	"2014-02-18"	"CBY"	"COLBY COLLEGE"	"ME"	true	"3"	"Faculty"	"245"
"lullos"	"2016-10-26"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"8"	"Faculty"	"199"
"lullos"	"2017-05-30"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"12"	"Faculty"	"78"
"lullos"	"2017-01-03"	"EMU"	"EMORY UNIVERSITY"	"GA"	false	"10"	"Faculty"	"392"
"lullos"	"2014-03-25"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"8"	"Faculty"	"97"
"lullos"	"2017-01-27"	"DNU"	"DENISON UNIVERSITY"	"OH"	false	"12"	"Faculty"	"534"
"lullos"	"2016-08-23"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Faculty"	"78"
"lullos"	"2015-11-19"	"SNN"	"SMITH COLLEGE"	"MA"	false	"10"	"Faculty"	"74"
"lullos"	"2016-04-27"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"lullos"	"2016-01-29"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"9"	"Faculty"	"237"
"lullos"	"2016-06-20"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"6"	"Faculty"	"268"
"lullos"	"2016-08-23"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"5"	"Faculty"	"249"
"lullos"	"2016-10-26"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"5"	"Faculty"	"967"
"lullos"	"2017-01-03"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"5"	"Faculty"	"139"
"lullos"	"2014-04-16"	"MDY"	"MIDDLEBURY COLLEGE"	"VT"	true	"11"	"Faculty"	"91"
"lullos"	"2016-03-28"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"10"	"Faculty"	"214"
"lullos"	"2017-06-15"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"4"	"Faculty"	"116"
"lullos"	"2017-05-24"	"CBY"	"COLBY COLLEGE"	"ME"	true	"6"	"Faculty"	"245"
"lullos"	"2014-07-24"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"lullos"	"2016-05-10"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"5"	"Faculty"	"136"
"lullos"	"2014-09-08"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"11"	"Faculty"	"438"
"lullos"	"2014-01-10"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"11"	"Faculty"	"21"
"lullos"	"2015-08-04"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"4"	"Faculty"	"352"
"lullos"	"2016-02-04"	"BNG"	"STATE UNIVERSITY of NEW YORK, BINGHAMTON LIBRARY"	"NY"	true	"6"	"Faculty"	"116"
"lullos"	"2015-05-04"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"3"	"Faculty"	"249"
"lullos"	"2017-07-26"	"DRB"	"DARTMOUTH COLLEGE"	"NH"	true	"7"	"Faculty"	"0"
"lullos"	"2017-10-10"	"ORC"	"REED COL LIBRARY"	"OR"	false	"0"	"Faculty"	"2384"
"lullos"	"2017-06-30"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"lullos"	"2016-03-24"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"10"	"Faculty"	"139"
"lullos"	"2014-09-08"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"11"	"Faculty"	"77"
"lullos"	"2017-08-18"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"12"	"Faculty"	"206"
"lullos"	"2014-02-26"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"5"	"Faculty"	"138"
"lullos"	"2016-10-31"	"KKU"	"UNIVERSITY of KANSAS"	"KS"	false	"5"	"Faculty"	"0"
"lyonss"	"2017-04-27"	"YHM"	"HAMILTON COL LIBRARY"	"NY"	true	"5"	"Faculty"	"76"
"lyonss"	"2017-06-29"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"lyonss"	"2017-07-17"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"6"	"Faculty"	"21"
"mackenzm"	"2015-02-25"	"UAB"	"UNIVERSITY of ALBERTA"	"AB"	false	"14"	"Student"	"0"
"mackenzm"	"2015-03-20"	"OTZ"	"UNIVERSITY of OTTAWA"	"ON"	false	"11"	"Student"	"0"
"mackenzm"	"2015-02-25"	"UAB"	"UNIVERSITY of ALBERTA"	"AB"	false	"14"	"Student"	"0"
"magase"	"2017-10-04"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"0"	"Faculty"	"438"
"magase"	"2017-10-11"	"TUC"	"UNIVERSITY of TENNESSEE at CHATTANOOGA"	"TN"	false	"0"	"Faculty"	"0"
"malekis"	"2017-06-20"	"VYG"	"FINGER LAKES LIBR SYST"	"NY"	false	"11"	"Faculty"	"0"
"malekis"	"2017-05-18"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"NA"	"10"
"maloyf"	"2017-03-28"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"manonm"	"2017-10-02"	"COF"	"COLORADO STATE UNIVERSITY"	"CO"	false	"0"	"Faculty"	"1606"
"manonm"	"2014-09-08"	"WIB"	"LAWRENCE UNIVERSITY"	"WI"	false	"7"	"Faculty"	"731"
"manonm"	"2015-10-28"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"6"	"Faculty"	"116"
"manwaris"	"2017-03-27"	"LFM"	"FRANKLIN & MARSHALL COLLEGE"	"PA"	false	"7"	"Student"	"228"
"manwaris"	"2017-03-27"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"9"	"Student"	"438"
"manwaris"	"2017-04-13"	"VXW"	"VASSAR COLLEGE"	"NY"	false	"45"	"Student"	"78"
"manwaris"	"2017-03-27"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"7"	"Student"	"268"
"manwaris"	"2017-03-27"	"VTU"	"UNIVERSITY of VERMONT, BAILEY LIBRARY"	"VT"	false	"7"	"Student"	"0"
"manwaris"	"2017-03-27"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"7"	"Student"	"1313"
"maposac"	"2016-11-30"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Student"	"78"
"maposac"	"2016-08-11"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Student"	"78"
"marksj"	"2017-03-21"	"VKM"	"SIENA COLLEGE"	"NY"	false	"5"	"Student"	"11"
"marsol"	"2015-03-23"	"MNO"	"SAINT OLAF COLLEGE"	"MN"	false	"7"	"Faculty"	"967"
"marsol"	"2017-07-26"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"7"	"Faculty"	"199"
"marsol"	"2014-07-15"	"CWC"	"WHITTIER COLLEGE"	"CA"	false	"4"	"Faculty"	"0"
"marsol"	"2015-02-11"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Faculty"	"10"
"marsol"	"2015-02-11"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"10"	"Faculty"	"438"
"marsol"	"2015-02-11"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"10"	"Faculty"	"214"
"marsol"	"2015-02-11"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"martinev"	"2016-05-27"	"ORC"	"REED COL LIBRARY"	"OR"	false	"8"	"Faculty"	"2384"
"martinev"	"2016-04-11"	"ORC"	"REED COL LIBRARY"	"OR"	false	"8"	"Faculty"	"2384"
"martinev"	"2016-01-19"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"4"	"Faculty"	"133"
"martinev"	"2014-04-14"	"KEN"	"KENYON COL LIBRARY"	"OH"	false	"9"	"Faculty"	"469"
"matsuej"	"2014-04-09"	"YAM"	"AMERICAN MUS of NATURAL HIST"	"NY"	false	"6"	"Faculty"	"0"
"matsuej"	"2014-10-01"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"11"	"Faculty"	"206"
"matsuej"	"2014-05-02"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"8"	"Faculty"	"967"
"matthewl"	"2017-07-13"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"4"	"Faculty"	"21"
"matthewl"	"2015-02-11"	"SNN"	"SMITH COLLEGE"	"MA"	false	"27"	"Faculty"	"74"
"matthewl"	"2015-01-20"	"ORC"	"REED COL LIBRARY"	"OR"	false	"26"	"Faculty"	"2384"
"matthewl"	"2015-01-15"	"MNO"	"SAINT OLAF COLLEGE"	"MN"	false	"19"	"Faculty"	"967"
"matthewl"	"2017-07-13"	"YSM"	"STONY BROOK UNIVERSITY"	"NY"	true	"8"	"Faculty"	"138"
"matthewl"	"2015-04-01"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"5"	"Faculty"	"136"
"matthewl"	"2015-02-18"	"SNN"	"SMITH COLLEGE"	"MA"	false	"27"	"Faculty"	"74"
"matthewl"	"2014-07-01"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"matthewl"	"2015-02-18"	"CBY"	"COLBY COLLEGE"	"ME"	true	"3"	"Faculty"	"245"
"matthewl"	"2014-07-01"	"MNO"	"SAINT OLAF COLLEGE"	"MN"	false	"9"	"Faculty"	"967"
"maynardo"	"2016-01-19"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"5"	"Student"	"113"
"mayvillb"	"2017-06-05"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"2"	"Student"	"21"
"mazumder"	"2017-09-20"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"9"	"Faculty"	"78"
"mazumder"	"2015-10-29"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"7"	"Faculty"	"139"
"mazumder"	"2016-05-13"	"PAU"	"UNIVERSITY of PENNSYLVANIA"	"PA"	false	"2"	"Faculty"	"0"
"mazumder"	"2015-10-15"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Faculty"	"10"
"mazumder"	"2015-06-12"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"4"	"Faculty"	"113"
"mazumder"	"2015-04-13"	"KEN"	"KENYON COL LIBRARY"	"OH"	false	"8"	"Faculty"	"469"
"mazumder"	"2016-04-19"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"6"	"Faculty"	"113"
"mazumder"	"2017-05-24"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"3"	"Faculty"	"199"
"mazumder"	"2015-05-13"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"13"	"Faculty"	"438"
"mazumder"	"2016-06-08"	"VJN"	"COLLEGE of ST ROSE LIBRARY"	"NY"	true	"1"	"Faculty"	"13"
"mazumder"	"2016-06-08"	"FTU"	"UNIVERSITY of CENT FLORIDA"	"FL"	false	"7"	"Faculty"	"1063"
"mazumder"	"2015-11-19"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"6"	"Faculty"	"966"
"mazzam"	"2017-02-07"	"CBY"	"COLBY COLLEGE"	"ME"	true	"5"	"Student"	"245"
"mccaffew"	"2016-07-18"	"COF"	"COLORADO STATE UNIVERSITY"	"CO"	false	"5"	"Staff"	"1606"
"mccaffew"	"2016-02-25"	"EXH"	"HOPE COLLEGE"	"MI"	false	"5"	"Staff"	"617"
"mccartyt"	"2017-08-21"	"OWS"	"WILLAMETTE UNIVERSITY"	"OR"	false	"7"	"Faculty"	"2412"
"mccartyt"	"2017-08-21"	"WYU"	"UNIVERSITY of WYOMING LIBRARY"	"WY"	false	"11"	"Faculty"	"1617"
"mccartyt"	"2017-04-11"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"mcdermor"	"2014-03-21"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"12"	"Student"	"438"
"mcgeownm"	"2017-06-07"	"ORC"	"REED COL LIBRARY"	"OR"	false	"8"	"Student"	"2384"
"mcgillia"	"2015-03-20"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Student"	"10"
"mcgillia"	"2015-03-20"	"VJN"	"COLLEGE of ST ROSE LIBRARY"	"NY"	true	"3"	"Student"	"13"
"mcgrathk"	"2015-04-28"	"NJI"	"NEW JERSEY INST of TECH"	"NJ"	false	"6"	"Student"	"0"
"mcgrathk"	"2015-04-27"	"TUC"	"UNIVERSITY of TENNESSEE at CHATTANOOGA"	"TN"	false	"6"	"Student"	"0"
"mcgrathk"	"2015-04-29"	"MOS"	"SPRINGFIELD GREENE CNTY LIBRARY"	"MO"	false	"9"	"Student"	"0"
"mcgrathk"	"2015-04-27"	"BTS"	"BATES COLLEGE"	"ME"	true	"6"	"Student"	"207"
"mcmulled"	"2017-07-17"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"11"	"Faculty"	"830"
"mcmulled"	"2017-10-03"	"CTW"	"EASTERN CONNECTICUT STATE UNIVERSITY"	"CT"	false	"8"	"Faculty"	"0"
"mcmulled"	"2015-01-19"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"8"	"Faculty"	"438"
"mcmulled"	"2016-11-21"	"MNU"	"UNIVERSITY of MINNESOTA, MINNEAPOLIS"	"MN"	false	"5"	"Faculty"	"0"
"mcmulled"	"2017-10-19"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"6"	"Faculty"	"206"
"mcmulled"	"2015-09-17"	"RES"	"EASTMAN SCH of MUSIC"	"NY"	false	"7"	"Faculty"	"0"
"mcmulled"	"2015-09-17"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"7"	"Faculty"	"37"
"mcmulled"	"2015-01-19"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"12"	"Faculty"	"438"
"mcmulled"	"2017-10-03"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"4"	"Faculty"	"139"
"mcmulled"	"2017-08-17"	"IND"	"UNIVERSITY of NOTRE DAME"	"IN"	false	"12"	"Faculty"	"0"
"mcmulled"	"2016-09-08"	"IEC"	"EARLHAM COLLEGE"	"IN"	false	"7"	"Faculty"	"880"
"mcmulled"	"2015-09-17"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"5"	"Faculty"	"139"
"mcmulled"	"2015-01-19"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"7"	"Faculty"	"139"
"mcmulled"	"2017-02-13"	"EGA"	"AGNES SCOTT COLLEGE"	"GA"	false	"5"	"Faculty"	"0"
"mcmulled"	"2015-01-19"	"ZXW"	"UNIVERSITAET GOETTINGEN"	"EU"	false	"36"	"Faculty"	"0"
"mcmulled"	"2017-09-19"	"UWW"	"UNIVERSITY of WATERLOO LIBRARY"	"ON"	false	"15"	"Faculty"	"0"
"mcmulled"	"2016-10-06"	"MNG"	"GUSTAVUS ADOLPHUS COLLEGE"	"MN"	false	"7"	"Faculty"	"0"
"mcmulled"	"2017-04-18"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"6"	"Faculty"	"113"
"mcmulled"	"2017-02-09"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"7"	"Faculty"	"139"
"mcmulled"	"2017-08-08"	"RRR"	"UNIVERSITY of ROCHESTER"	"NY"	true	"7"	"Faculty"	"0"
"mcmulled"	"2017-09-19"	"PLT"	"UNITED LUTHERAN SEMINARY"	"PA"	false	"3"	"Faculty"	"0"
"mcmulled"	"2015-04-20"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"Faculty"	"10"
"mcmulled"	"2013-11-04"	"RES"	"EASTMAN SCH of MUSIC"	"NY"	false	"9"	"Faculty"	"0"
"mcmulled"	"2017-04-18"	"NOC"	"UNIVERSITY of N CAROLINA, CHAPEL HILL"	"NC"	false	"30"	"Faculty"	"0"
"mcmulled"	"2016-08-04"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"mcmulled"	"2017-08-17"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"19"	"Faculty"	"438"
"mcmulled"	"2017-07-17"	"MNO"	"SAINT OLAF COLLEGE"	"MN"	false	"11"	"Faculty"	"967"
"mcmulled"	"2017-04-18"	"NUI"	"UNIVERSITY of IOWA LIBRARY"	"IA"	false	"24"	"Faculty"	"0"
"mcmulled"	"2017-02-13"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"6"	"Faculty"	"78"
"mcmulled"	"2017-02-07"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"8"	"Faculty"	"206"
"mcmulled"	"2017-09-19"	"RES"	"EASTMAN SCH of MUSIC"	"NY"	false	"11"	"Faculty"	"0"
"mcmulled"	"2016-07-18"	"IUL"	"INDIANA UNIVERSITY"	"IN"	false	"9"	"Faculty"	"702"
"mcmulled"	"2017-08-17"	"TEU"	"TEMPLE UNIVERSITY"	"PA"	false	"4"	"Faculty"	"0"
"mcmulled"	"2015-01-19"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"7"	"Faculty"	"352"
"mcmulled"	"2015-01-19"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"7"	"Faculty"	"352"
"mcmulled"	"2017-08-10"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
